,Column,Selected feature,Feature ranking
667,667,False,53
668,668,False,304
669,669,False,621
670,670,False,54
671,671,False,486
672,672,False,263
673,673,False,348
674,674,False,350
675,675,False,299
676,676,False,840
677,677,False,1246
678,678,False,1097
679,679,False,942
680,680,False,412
681,681,False,26
682,682,False,1256
683,683,False,1258
684,684,False,883
685,685,False,870
686,686,False,144
687,687,False,755
688,688,False,1005
689,689,False,945
690,690,False,494
691,691,False,128
692,692,False,28
693,693,False,1013
694,694,False,1280
695,695,False,1282
696,696,False,1284
697,697,False,1286
698,698,False,1288
699,699,False,1290
700,700,False,1292
701,701,False,1294
702,702,False,1015
703,703,True,1
704,704,False,224
705,705,False,884
706,706,False,875
707,707,False,1003
708,708,True,1
709,709,False,1310
710,710,False,718
711,711,False,1017
712,712,False,1018
713,713,False,752
714,714,False,864
715,715,False,1322
716,716,False,963
717,717,False,1326
718,718,False,1328
719,719,False,331
720,720,False,50
721,721,False,168
722,722,False,893
723,723,True,1
724,724,True,1
725,725,False,676
726,726,False,1213
727,727,False,666
728,728,False,32
729,729,False,865
730,730,False,465
731,731,False,843
732,732,False,274
733,733,False,1215
734,734,False,924
735,735,False,630
736,736,False,1226
737,737,False,1237
738,738,False,1238
739,739,False,1225
740,740,False,1222
741,741,False,1167
742,742,False,1146
743,743,True,1
744,744,False,1163
745,745,False,1153
746,746,False,1100
747,747,False,7
748,748,False,379
749,749,False,252
750,750,False,1252
751,751,False,534
752,752,False,1251
753,753,False,1152
754,754,True,1
755,755,False,1171
756,756,False,1151
757,757,False,1300
758,758,False,1145
759,759,False,1202
760,760,False,1201
761,761,False,1175
762,762,False,1176
763,763,False,1144
764,764,False,1264
765,765,False,1313
766,766,False,1233
767,767,False,1234
768,768,False,1289
769,769,False,1148
770,770,False,1187
771,771,False,1189
772,772,False,986
773,773,False,1147
774,774,False,1112
775,775,False,1263
776,776,False,1193
777,777,False,982
778,778,False,1132
779,779,False,1131
780,780,False,1181
781,781,False,1178
782,782,False,855
783,783,False,1085
784,784,False,414
785,785,False,586
786,786,True,1
787,787,True,1
788,788,False,769
789,789,False,960
790,790,False,487
791,791,False,262
792,792,False,349
793,793,False,309
794,794,False,367
795,795,False,729
796,796,False,1206
797,797,False,1090
798,798,True,1
799,799,False,80
800,800,False,287
801,801,False,1209
802,802,False,1177
803,803,False,223
804,804,False,455
805,805,False,313
806,806,False,549
807,807,False,900
808,808,False,675
809,809,False,402
810,810,False,688
811,811,False,854
812,812,False,780
813,813,False,1330
814,814,False,1308
815,815,False,1102
816,816,False,1253
817,817,False,1137
818,818,False,1241
819,819,False,1199
820,820,False,1200
821,821,False,506
822,822,False,450
823,823,False,523
824,824,False,1073
825,825,False,756
826,826,False,784
827,827,True,1
828,828,False,1140
829,829,False,605
830,830,False,47
831,831,False,553
832,832,False,753
833,833,False,629
834,834,False,1162
835,835,False,585
836,836,False,1217
837,837,False,1218
838,838,False,68
839,839,False,548
840,840,False,111
841,841,False,928
842,842,False,757
843,843,False,499
844,844,True,1
845,845,False,1110
846,846,False,417
847,847,False,4
848,848,False,839
849,849,True,1
850,850,False,842
851,851,False,70
852,852,False,1319
853,853,False,259
854,854,False,929
855,855,False,1195
856,856,False,1123
857,857,False,1276
858,858,False,1275
859,859,False,1105
860,860,False,1119
861,861,False,1309
862,862,False,318
863,863,False,1248
864,864,False,1170
865,865,False,1087
866,866,False,1037
867,867,False,75
868,868,False,859
869,869,False,1221
870,870,False,334
871,871,False,1139
872,872,False,1161
873,873,False,303
874,874,False,1254
875,875,False,1142
876,876,False,1188
877,877,False,1116
878,878,False,1312
879,879,False,1208
880,880,False,1149
881,881,False,1228
882,882,False,1103
883,883,False,1239
884,884,False,1197
885,885,False,1133
886,886,False,1143
887,887,False,1129
888,888,False,1141
889,889,False,1165
890,890,False,1159
891,891,False,1044
892,892,False,1157
893,893,False,1230
894,894,False,1114
895,895,False,1113
896,896,False,768
897,897,False,1184
898,898,False,1183
899,899,False,1192
900,900,False,1219
901,901,False,280
902,902,False,1086
903,903,False,79
904,904,False,327
905,905,False,598
906,906,False,475
907,907,False,592
908,908,False,1008
909,909,False,543
910,910,False,696
911,911,False,71
912,912,False,269
913,913,False,697
914,914,False,569
915,915,False,1325
916,916,False,1092
917,917,False,931
918,918,False,933
919,919,False,73
920,920,False,1268
921,921,False,1267
922,922,False,809
923,923,False,335
924,924,False,728
925,925,False,266
926,926,False,667
927,927,False,190
928,928,False,526
929,929,False,369
930,930,False,60
931,931,False,381
932,932,False,1329
933,933,False,1249
934,934,False,1296
935,935,False,1295
936,936,False,1293
937,937,False,1314
938,938,False,1316
939,939,False,1315
940,940,False,425
941,941,True,1
942,942,False,973
943,943,False,1074
944,944,False,520
945,945,False,702
946,946,True,1
947,947,False,1306
948,948,False,177
949,949,False,504
950,950,False,179
951,951,False,91
952,952,False,15
953,953,False,1321
954,954,False,18
955,955,False,1305
956,956,False,1287
957,957,True,1
958,958,False,235
959,959,False,319
960,960,False,914
961,961,True,1
962,962,True,1
963,963,False,886
964,964,False,1285
965,965,False,631
966,966,False,464
967,967,False,517
968,968,False,790
969,969,False,218
970,970,False,390
971,971,False,1283
972,972,True,1
973,973,False,632
974,974,False,1281
975,975,False,1279
976,976,False,1269
977,977,False,1270
978,978,False,1134
979,979,False,1311
980,980,False,1138
981,981,True,1
982,982,False,1271
983,983,False,1272
984,984,False,1088
985,985,False,1050
986,986,False,515
987,987,False,107
988,988,False,1179
989,989,False,422
990,990,False,1235
991,991,False,1301
992,992,False,275
993,993,False,1333
994,994,False,1334
995,995,False,1304
996,996,False,1303
997,997,False,1302
998,998,False,1205
999,999,False,1299
1000,1000,False,1223
1001,1001,False,1243
1002,1002,False,1261
1003,1003,False,1266
1004,1004,False,1265
1005,1005,False,1262
1006,1006,False,1244
1007,1007,False,1231
1008,1008,False,1224
1009,1009,False,1216
1010,1010,False,556
1011,1011,False,1214
1012,1012,False,1180
1013,1013,False,1324
1014,1014,False,1323
1015,1015,False,873
1016,1016,False,1194
1017,1017,False,1172
1018,1018,False,1182
1019,1019,False,1236
1020,1020,False,495
1021,1021,False,1084
1022,1022,False,36
1023,1023,False,178
1024,1024,False,61
1025,1025,False,959
1026,1026,False,593
1027,1027,False,564
1028,1028,False,824
1029,1029,False,339
1030,1030,False,97
1031,1031,False,485
1032,1032,False,308
1033,1033,False,366
1034,1034,False,1227
1035,1035,False,1094
1036,1036,False,1054
1037,1037,False,255
1038,1038,False,25
1039,1039,False,1298
1040,1040,False,1297
1041,1041,False,869
1042,1042,False,472
1043,1043,False,788
1044,1044,False,1038
1045,1045,True,1
1046,1046,False,468
1047,1047,False,404
1048,1048,False,172
1049,1049,False,27
1050,1050,False,717
1051,1051,False,1229
1052,1052,False,1168
1053,1053,False,1212
1054,1054,False,1211
1055,1055,False,1331
1056,1056,False,1332
1057,1057,False,1207
1058,1058,False,1291
1059,1059,False,10
1060,1060,False,138
1061,1061,False,1062
1062,1062,False,1075
1063,1063,False,65
1064,1064,False,490
1065,1065,False,407
1066,1066,False,1242
1067,1067,False,602
1068,1068,False,3
1069,1069,False,828
1070,1070,False,291
1071,1071,False,238
1072,1072,False,1327
1073,1073,True,1
1074,1074,False,1278
1075,1075,False,1277
1076,1076,False,324
1077,1077,False,270
1078,1078,False,113
1079,1079,False,941
1080,1080,True,1
1081,1081,False,5
1082,1082,True,1
1083,1083,False,1196
1084,1084,False,665
1085,1085,False,282
1086,1086,False,59
1087,1087,False,789
1088,1088,False,457
1089,1089,False,488
1090,1090,False,1318
1091,1091,False,58
1092,1092,False,290
1093,1093,False,1317
1094,1094,False,1204
1095,1095,False,1203
1096,1096,False,1101
1097,1097,False,1156
1098,1098,False,1173
1099,1099,False,1174
1100,1100,False,1185
1101,1101,False,1160
1102,1102,False,1115
1103,1103,False,1089
1104,1104,False,1060
1105,1105,False,1158
1106,1106,False,1136
1107,1107,False,1135
1108,1108,False,1247
1109,1109,False,1250
1110,1110,False,1245
1111,1111,True,1
1112,1112,False,1130
1113,1113,False,1107
1114,1114,False,1186
1115,1115,False,1169
1116,1116,False,1108
1117,1117,False,1220
1118,1118,False,1126
1119,1119,False,1121
1120,1120,False,1164
1121,1121,False,1118
1122,1122,False,1259
1123,1123,False,1260
1124,1124,False,1257
1125,1125,False,1255
1126,1126,False,1320
1127,1127,False,1117
1128,1128,False,1127
1129,1129,False,823
1130,1130,False,1191
1131,1131,False,1122
1132,1132,False,1104
1133,1133,False,1198
1134,1134,False,955
1135,1135,False,1106
1136,1136,False,1109
1137,1137,False,1210
1138,1138,False,1111
1139,1139,False,923
1140,1140,False,130
1141,1141,False,51
1142,1142,False,860
1143,1143,False,521
1144,1144,False,537
1145,1145,False,795
1146,1146,True,1
1147,1147,False,640
1148,1148,False,584
1149,1149,False,596
1150,1150,False,35
1151,1151,False,810
1152,1152,False,1071
1153,1153,False,881
1154,1154,False,581
1155,1155,False,690
1156,1156,False,852
1157,1157,False,531
1158,1158,False,779
1159,1159,False,444
1160,1160,False,248
1161,1161,False,885
1162,1162,False,112
1163,1163,False,447
1164,1164,False,354
1165,1165,False,189
1166,1166,False,208
1167,1167,False,849
1168,1168,False,129
1169,1169,True,1
1170,1170,False,314
1171,1171,False,952
1172,1172,False,167
1173,1173,False,1000
1174,1174,False,710
1175,1175,False,915
1176,1176,False,145
1177,1177,False,964
1178,1178,False,230
1179,1179,False,958
1180,1180,False,30
1181,1181,False,1070
1182,1182,False,552
1183,1183,False,832
1184,1184,False,271
1185,1185,False,1009
1186,1186,False,669
1187,1187,False,377
1188,1188,False,1077
1189,1189,False,509
1190,1190,False,389
1191,1191,False,489
1192,1192,False,715
1193,1193,False,94
1194,1194,False,134
1195,1195,False,191
1196,1196,False,445
1197,1197,False,926
1198,1198,True,1
1199,1199,False,101
1200,1200,False,863
1201,1201,False,620
1202,1202,False,820
1203,1203,False,143
1204,1204,False,544
1205,1205,False,540
1206,1206,False,1059
1207,1207,False,659
1208,1208,False,435
1209,1209,False,505
1210,1210,False,991
1211,1211,False,918
1212,1212,False,245
1213,1213,False,1061
1214,1214,False,739
1215,1215,False,834
1216,1216,False,272
1217,1217,False,819
1218,1218,False,782
1219,1219,False,232
1220,1220,False,818
1221,1221,False,712
1222,1222,False,734
1223,1223,False,644
1224,1224,False,912
1225,1225,False,837
1226,1226,False,265
1227,1227,False,52
1228,1228,False,253
1229,1229,False,479
1230,1230,False,405
1231,1231,False,410
1232,1232,False,231
1233,1233,False,360
1234,1234,True,1
1235,1235,False,256
1236,1236,False,336
1237,1237,False,293
1238,1238,False,679
1239,1239,False,351
1240,1240,False,1082
1241,1241,False,615
1242,1242,False,16
1243,1243,False,86
1244,1244,False,827
1245,1245,False,695
1246,1246,False,1035
1247,1247,False,998
1248,1248,False,1031
1249,1249,True,1
1250,1250,False,1046
1251,1251,False,510
1252,1252,False,765
1253,1253,False,913
1254,1254,False,6
1255,1255,False,735
1256,1256,False,1065
1257,1257,False,320
1258,1258,False,333
1259,1259,False,108
1260,1260,False,704
1261,1261,True,1
1262,1262,False,469
1263,1263,False,406
1264,1264,False,889
1265,1265,True,1
1266,1266,False,286
1267,1267,False,41
1268,1268,False,391
1269,1269,False,606
1270,1270,False,846
1271,1271,False,133
1272,1272,False,276
1273,1273,True,1
1274,1274,False,1016
1275,1275,False,976
1276,1276,False,361
1277,1277,False,279
1278,1278,False,416
1279,1279,False,948
1280,1280,False,983
1281,1281,False,1022
1282,1282,False,467
1283,1283,False,894
1284,1284,False,352
1285,1285,False,166
1286,1286,True,1
1287,1287,True,1
1288,1288,True,1
1289,1289,False,930
1290,1290,False,672
1291,1291,False,811
1292,1292,True,1
1293,1293,False,992
1294,1294,False,49
1295,1295,False,87
1296,1296,False,558
1297,1297,False,456
1298,1298,False,903
1299,1299,False,901
1300,1300,True,1
1301,1301,False,572
1302,1302,True,1
1303,1303,False,968
1304,1304,False,1028
1305,1305,False,21
1306,1306,False,773
1307,1307,False,459
1308,1308,False,744
1309,1309,False,1091
1310,1310,False,1125
1311,1311,False,1274
1312,1312,False,1166
1313,1313,False,1096
1314,1314,False,747
1315,1315,False,1273
1316,1316,False,1124
1317,1317,False,433
1318,1318,False,493
1319,1319,False,857
1320,1320,False,1024
1321,1321,False,566
1322,1322,False,438
1323,1323,False,748
1324,1324,True,1
1325,1325,False,448
1326,1326,False,979
1327,1327,False,13
1328,1328,False,970
1329,1329,False,701
1330,1330,False,985
1331,1331,False,1040
1332,1332,False,480
1333,1333,False,132
1334,1334,False,907
1335,1335,True,1
1336,1336,False,29
1337,1337,False,705
1338,1338,False,460
1339,1339,False,56
1340,1340,False,921
1341,1341,False,940
1342,1342,False,466
1343,1343,False,1093
1344,1344,False,1154
1345,1345,False,1307
1346,1346,False,1128
1347,1347,False,1095
1348,1348,False,1232
1349,1349,False,1155
1350,1350,False,1150
1351,1351,False,1099
1352,1352,False,999
1353,1353,False,24
1354,1354,False,66
1355,1355,False,961
1356,1356,False,939
1357,1357,False,943
1358,1358,True,1
1359,1359,False,1240
1360,1360,False,678
1361,1361,True,1
1362,1362,False,938
1363,1363,False,1042
1364,1364,False,392
1365,1365,True,1
1366,1366,False,972
1367,1367,False,822
1368,1368,False,987
1369,1369,False,38
1370,1370,False,745
1371,1371,False,514
1372,1372,False,877
1373,1373,False,533
1374,1374,False,395
1375,1375,False,197
1376,1376,False,321
1377,1377,False,571
1378,1378,False,226
1379,1379,False,368
1380,1380,True,1
1381,1381,False,96
1382,1382,False,236
1383,1383,False,123
1384,1384,True,1
1385,1385,False,268
1386,1386,False,148
1387,1387,True,1
1388,1388,False,583
1389,1389,False,43
1390,1390,False,539
1391,1391,False,816
1392,1392,False,434
1393,1393,False,69
1394,1394,False,371
1395,1395,False,927
1396,1396,False,527
1397,1397,False,374
1398,1398,False,746
1399,1399,False,726
1400,1400,False,874
1401,1401,False,758
1402,1402,False,9
1403,1403,False,264
1404,1404,False,1032
1405,1405,False,102
1406,1406,False,796
1407,1407,False,664
1408,1408,False,997
1409,1409,False,258
1410,1410,False,20
1411,1411,False,946
1412,1412,False,763
1413,1413,False,650
1414,1414,False,743
1415,1415,False,838
1416,1416,False,872
1417,1417,False,995
1418,1418,False,919
1419,1419,False,1078
1420,1420,False,1002
1421,1421,False,1001
1422,1422,False,1012
1423,1423,False,708
1424,1424,False,978
1425,1425,False,498
1426,1426,False,473
1427,1427,False,397
1428,1428,False,14
1429,1429,False,454
1430,1430,False,131
1431,1431,False,830
1432,1432,False,609
1433,1433,False,977
1434,1434,False,934
1435,1435,False,1069
1436,1436,False,791
1437,1437,False,616
1438,1438,False,452
1439,1439,True,1
1440,1440,True,1
1441,1441,False,783
1442,1442,False,294
1443,1443,False,984
