,Column,Selected feature,Feature ranking
746,746,True,1
747,747,True,1
748,748,True,1
749,749,True,1
750,750,True,1
751,751,True,1
752,752,True,1
753,753,True,1
754,754,True,1
755,755,False,16
756,756,True,1
757,757,True,1
758,758,True,1
759,759,True,1
760,760,True,1
761,761,True,1
762,762,True,1
763,763,True,1
764,764,True,1
765,765,True,1
766,766,True,1
767,767,True,1
768,768,True,1
769,769,True,1
770,770,True,1
771,771,True,1
772,772,True,1
773,773,True,1
774,774,True,1
775,775,True,1
776,776,True,1
777,777,True,1
778,778,True,1
779,779,True,1
780,780,True,1
781,781,True,1
782,782,True,1
783,783,True,1
784,784,True,1
785,785,True,1
786,786,True,1
787,787,True,1
788,788,True,1
789,789,True,1
790,790,True,1
791,791,True,1
792,792,True,1
793,793,True,1
794,794,True,1
795,795,True,1
796,796,True,1
797,797,True,1
798,798,True,1
799,799,True,1
800,800,True,1
801,801,True,1
802,802,True,1
803,803,True,1
804,804,True,1
805,805,True,1
806,806,True,1
807,807,True,1
808,808,True,1
809,809,True,1
810,810,True,1
811,811,True,1
812,812,True,1
813,813,True,1
814,814,True,1
815,815,True,1
816,816,True,1
817,817,True,1
818,818,True,1
819,819,True,1
820,820,True,1
821,821,True,1
822,822,True,1
823,823,True,1
824,824,True,1
825,825,True,1
826,826,True,1
827,827,True,1
828,828,True,1
829,829,True,1
830,830,True,1
831,831,True,1
832,832,True,1
833,833,True,1
834,834,True,1
835,835,True,1
836,836,True,1
837,837,True,1
838,838,True,1
839,839,True,1
840,840,True,1
841,841,True,1
842,842,True,1
843,843,True,1
844,844,True,1
845,845,True,1
846,846,True,1
847,847,True,1
848,848,True,1
849,849,True,1
850,850,True,1
851,851,True,1
852,852,True,1
853,853,True,1
854,854,True,1
855,855,True,1
856,856,True,1
857,857,True,1
858,858,True,1
859,859,True,1
860,860,True,1
861,861,True,1
862,862,True,1
863,863,True,1
864,864,True,1
865,865,True,1
866,866,True,1
867,867,True,1
868,868,True,1
869,869,True,1
870,870,True,1
871,871,True,1
872,872,True,1
873,873,True,1
874,874,True,1
875,875,True,1
876,876,True,1
877,877,True,1
878,878,True,1
879,879,True,1
880,880,True,1
881,881,True,1
882,882,True,1
883,883,True,1
884,884,True,1
885,885,True,1
886,886,True,1
887,887,True,1
888,888,True,1
889,889,True,1
890,890,True,1
891,891,True,1
892,892,True,1
893,893,True,1
894,894,True,1
895,895,True,1
896,896,True,1
897,897,True,1
898,898,True,1
899,899,True,1
900,900,True,1
901,901,True,1
902,902,True,1
903,903,True,1
904,904,True,1
905,905,True,1
906,906,True,1
907,907,True,1
908,908,True,1
909,909,True,1
910,910,True,1
911,911,True,1
912,912,True,1
913,913,True,1
914,914,True,1
915,915,True,1
916,916,True,1
917,917,True,1
918,918,True,1
919,919,True,1
920,920,True,1
921,921,True,1
922,922,True,1
923,923,True,1
924,924,True,1
925,925,True,1
926,926,True,1
927,927,True,1
928,928,True,1
929,929,True,1
930,930,True,1
931,931,True,1
932,932,True,1
933,933,True,1
934,934,True,1
935,935,True,1
936,936,True,1
937,937,True,1
938,938,True,1
939,939,True,1
940,940,True,1
941,941,True,1
942,942,True,1
943,943,True,1
944,944,True,1
945,945,True,1
946,946,True,1
947,947,True,1
948,948,True,1
949,949,True,1
