,Column,Selected feature,Feature ranking
533,533,False,239
534,534,False,118
535,535,False,20
536,536,False,32
537,537,True,1
538,538,True,1
539,539,False,532
540,540,True,1
541,541,False,557
542,542,False,478
543,543,False,411
544,544,False,221
545,545,True,1
546,546,True,1
547,547,False,410
548,548,False,907
549,549,False,454
550,550,True,1
551,551,False,105
552,552,False,238
553,553,False,352
554,554,False,551
555,555,True,1
556,556,True,1
557,557,True,1
558,558,False,235
559,559,False,931
560,560,False,80
561,561,True,1
562,562,True,1
563,563,False,613
564,564,False,629
565,565,False,488
566,566,False,503
567,567,True,1
568,568,False,497
569,569,False,347
570,570,False,887
571,571,True,1
572,572,False,322
573,573,False,507
574,574,False,176
575,575,False,550
576,576,False,605
577,577,False,448
578,578,False,659
579,579,True,1
580,580,False,421
581,581,False,762
582,582,False,627
583,583,False,739
584,584,False,135
585,585,True,1
586,586,False,628
587,587,False,757
588,588,False,522
589,589,False,505
590,590,True,1
591,591,False,369
592,592,False,280
593,593,False,282
594,594,False,858
595,595,False,462
596,596,False,783
597,597,False,281
598,598,False,398
599,599,False,321
600,600,False,358
601,601,False,177
602,602,False,8
603,603,False,439
604,604,False,302
605,605,False,892
606,606,False,927
607,607,False,687
608,608,False,610
609,609,False,476
610,610,False,521
611,611,False,88
612,612,False,508
613,613,False,210
614,614,True,1
615,615,False,134
616,616,True,1
617,617,True,1
618,618,False,917
619,619,False,193
620,620,False,657
621,621,False,760
622,622,False,903
623,623,False,363
624,624,False,93
625,625,False,198
626,626,True,1
627,627,False,250
628,628,False,452
629,629,False,78
630,630,True,1
631,631,False,463
632,632,False,262
633,633,False,58
634,634,False,588
635,635,False,587
636,636,False,12
637,637,False,719
638,638,False,535
639,639,False,565
640,640,False,560
641,641,False,682
642,642,False,461
643,643,False,692
644,644,False,650
645,645,False,722
646,646,False,567
647,647,False,880
648,648,False,294
649,649,False,329
650,650,False,900
651,651,False,672
652,652,False,486
653,653,False,798
654,654,False,625
655,655,False,373
656,656,False,494
657,657,True,1
658,658,False,802
659,659,False,61
660,660,False,658
661,661,False,16
662,662,False,90
663,663,False,459
664,664,False,947
665,665,False,266
666,666,False,729
667,667,True,1
668,668,False,155
669,669,False,472
670,670,True,1
671,671,False,337
672,672,False,114
673,673,False,199
674,674,False,201
675,675,False,150
676,676,False,691
677,677,False,1097
678,678,False,945
679,679,False,793
680,680,False,263
681,681,True,1
682,682,False,1107
683,683,False,1109
684,684,False,734
685,685,False,735
686,686,True,1
687,687,False,606
688,688,False,856
689,689,False,796
690,690,False,345
691,691,True,1
692,692,True,1
693,693,False,864
694,694,False,1131
695,695,False,1133
696,696,False,1135
697,697,False,1137
698,698,False,1139
699,699,False,1141
700,700,False,1143
701,701,False,1145
702,702,False,866
703,703,True,1
704,704,False,75
705,705,False,721
706,706,False,726
707,707,False,854
708,708,True,1
709,709,False,1161
710,710,False,569
711,711,False,868
712,712,False,869
713,713,False,603
714,714,False,715
715,715,False,1173
716,716,False,814
717,717,False,1177
718,718,False,1179
719,719,False,182
720,720,True,1
721,721,False,19
722,722,False,744
723,723,True,1
724,724,True,1
725,725,False,527
726,726,False,1064
727,727,False,517
728,728,True,1
729,729,False,716
730,730,False,316
731,731,False,694
732,732,False,125
733,733,False,1066
734,734,False,775
735,735,False,481
736,736,False,1077
737,737,False,1088
738,738,False,1089
739,739,False,1076
740,740,False,1018
741,741,False,956
742,742,False,1014
743,743,True,1
744,744,False,1004
745,745,False,997
746,746,False,943
747,747,True,1
748,748,False,230
749,749,False,103
750,750,False,1103
751,751,False,385
752,752,False,1102
753,753,False,1022
754,754,True,1
755,755,False,1003
756,756,False,1002
757,757,False,1151
758,758,False,1053
759,759,False,1052
760,760,False,1026
761,761,False,1027
762,762,False,999
763,763,False,1073
764,764,False,1115
765,765,False,1164
766,766,False,1084
767,767,False,1085
768,768,False,1140
769,769,False,1000
770,770,False,1038
771,771,False,1040
772,772,False,837
773,773,False,972
774,774,False,982
775,775,False,1114
776,776,False,1044
777,777,False,724
778,778,False,954
779,779,False,960
780,780,False,1032
781,781,False,1029
782,782,False,706
783,783,False,948
784,784,False,265
785,785,False,437
786,786,True,1
787,787,True,1
788,788,False,620
789,789,False,811
790,790,False,338
791,791,False,113
792,792,False,200
793,793,False,160
794,794,False,218
795,795,False,580
796,796,False,1057
797,797,False,950
798,798,True,1
799,799,True,1
800,800,False,138
801,801,False,1060
802,802,False,1028
803,803,False,74
804,804,False,306
805,805,False,164
806,806,False,400
807,807,False,751
808,808,False,526
809,809,False,253
810,810,False,539
811,811,False,705
812,812,False,631
813,813,False,1181
814,814,False,1159
815,815,False,990
816,816,False,1104
817,817,False,991
818,818,False,1092
819,819,False,1050
820,820,False,1051
821,821,False,357
822,822,False,301
823,823,False,374
824,824,False,924
825,825,False,607
826,826,False,635
827,827,True,1
828,828,False,973
829,829,False,456
830,830,True,1
831,831,False,404
832,832,False,604
833,833,False,480
834,834,False,1013
835,835,False,436
836,836,False,1068
837,837,False,1069
838,838,True,1
839,839,False,399
840,840,True,1
841,841,False,765
842,842,False,608
843,843,False,350
844,844,True,1
845,845,False,955
846,846,False,268
847,847,True,1
848,848,False,690
849,849,True,1
850,850,False,693
851,851,True,1
852,852,False,1170
853,853,False,110
854,854,False,780
855,855,False,1046
856,856,False,970
857,857,False,1127
858,858,False,1126
859,859,False,953
860,860,False,969
861,861,False,1160
862,862,False,169
863,863,False,1099
864,864,False,1021
865,865,False,938
866,866,False,888
867,867,True,1
868,868,False,710
869,869,False,1072
870,870,False,185
871,871,False,992
872,872,False,1012
873,873,False,154
874,874,False,1105
875,875,False,985
876,876,False,1039
877,877,False,984
878,878,False,1163
879,879,False,1059
880,880,False,980
881,881,False,1079
882,882,False,974
883,883,False,1090
884,884,False,1048
885,885,False,961
886,886,False,967
887,887,False,988
888,888,False,986
889,889,False,1016
890,890,False,1010
891,891,False,895
892,892,False,1008
893,893,False,1081
894,894,False,998
895,895,False,987
896,896,False,619
897,897,False,1035
898,898,False,1034
899,899,False,1043
900,900,False,1070
901,901,False,131
902,902,False,951
903,903,True,1
904,904,False,178
905,905,False,449
906,906,False,326
907,907,False,443
908,908,False,859
909,909,False,394
910,910,False,547
911,911,True,1
912,912,False,120
913,913,False,548
914,914,False,420
915,915,False,1176
916,916,False,942
917,917,False,782
918,918,False,784
919,919,True,1
920,920,False,1119
921,921,False,1118
922,922,False,660
923,923,False,186
924,924,False,579
925,925,False,117
926,926,False,518
927,927,False,41
928,928,False,377
929,929,False,220
930,930,True,1
931,931,False,232
932,932,False,1180
933,933,False,1100
934,934,False,1147
935,935,False,1146
936,936,False,1144
937,937,False,1165
938,938,False,1167
939,939,False,1166
940,940,False,276
941,941,True,1
942,942,False,824
943,943,False,925
944,944,False,371
945,945,False,553
946,946,True,1
947,947,False,1157
948,948,False,28
949,949,False,355
950,950,False,30
951,951,True,1
952,952,True,1
953,953,False,1172
954,954,True,1
955,955,False,1156
956,956,False,1138
957,957,True,1
958,958,False,86
959,959,False,170
960,960,False,792
961,961,True,1
962,962,True,1
963,963,False,737
964,964,False,1136
965,965,False,482
966,966,False,315
967,967,False,368
968,968,False,641
969,969,False,69
970,970,False,241
971,971,False,1134
972,972,True,1
973,973,False,483
974,974,False,1132
975,975,False,1130
976,976,False,1120
977,977,False,1121
978,978,False,994
979,979,False,1162
980,980,False,989
981,981,True,1
982,982,False,1122
983,983,False,1123
984,984,False,935
985,985,False,901
986,986,False,366
987,987,True,1
988,988,False,1030
989,989,False,273
990,990,False,1086
991,991,False,1152
992,992,False,126
993,993,False,1184
994,994,False,1185
995,995,False,1155
996,996,False,1154
997,997,False,1153
998,998,False,1056
999,999,False,1150
1000,1000,False,1074
1001,1001,False,1094
1002,1002,False,1112
1003,1003,False,1117
1004,1004,False,1116
1005,1005,False,1113
1006,1006,False,1095
1007,1007,False,1082
1008,1008,False,1075
1009,1009,False,1067
1010,1010,False,407
1011,1011,False,1065
1012,1012,False,1031
1013,1013,False,1175
1014,1014,False,1174
1015,1015,False,833
1016,1016,False,1045
1017,1017,False,1023
1018,1018,False,1033
1019,1019,False,1087
1020,1020,False,346
1021,1021,False,946
1022,1022,True,1
1023,1023,False,29
1024,1024,True,1
1025,1025,False,810
1026,1026,False,444
1027,1027,False,415
1028,1028,False,675
1029,1029,False,190
1030,1030,True,1
1031,1031,False,336
1032,1032,False,159
1033,1033,False,217
1034,1034,False,1078
1035,1035,False,940
1036,1036,False,905
1037,1037,False,106
1038,1038,True,1
1039,1039,False,1149
1040,1040,False,1148
1041,1041,False,720
1042,1042,False,323
1043,1043,False,639
1044,1044,False,889
1045,1045,True,1
1046,1046,False,319
1047,1047,False,255
1048,1048,False,23
1049,1049,True,1
1050,1050,False,568
1051,1051,False,1080
1052,1052,False,1019
1053,1053,False,1063
1054,1054,False,1062
1055,1055,False,1182
1056,1056,False,1183
1057,1057,False,1058
1058,1058,False,1142
1059,1059,True,1
1060,1060,True,1
1061,1061,False,913
1062,1062,False,926
1063,1063,True,1
1064,1064,False,341
1065,1065,False,258
1066,1066,False,1093
1067,1067,False,453
1068,1068,True,1
1069,1069,False,679
1070,1070,False,142
1071,1071,False,89
1072,1072,False,1178
1073,1073,True,1
1074,1074,False,1129
1075,1075,False,1128
1076,1076,False,175
1077,1077,False,121
1078,1078,True,1
1079,1079,False,779
1080,1080,True,1
1081,1081,True,1
1082,1082,True,1
1083,1083,False,1047
1084,1084,False,516
1085,1085,False,133
1086,1086,True,1
1087,1087,False,640
1088,1088,False,308
1089,1089,False,339
1090,1090,False,1169
1091,1091,True,1
1092,1092,False,141
1093,1093,False,1168
1094,1094,False,1055
1095,1095,False,1054
1096,1096,False,993
1097,1097,False,1007
1098,1098,False,1024
1099,1099,False,1025
1100,1100,False,1036
1101,1101,False,1011
1102,1102,False,964
1103,1103,False,937
1104,1104,False,911
1105,1105,False,1009
1106,1106,False,966
1107,1107,False,1098
1108,1108,False,1096
1109,1109,False,1101
1110,1110,False,977
1111,1111,True,1
1112,1112,False,965
1113,1113,False,978
1114,1114,False,1037
1115,1115,False,1020
1116,1116,False,996
1117,1117,False,1071
1118,1118,False,979
1119,1119,False,958
1120,1120,False,1015
1121,1121,False,959
1122,1122,False,1110
1123,1123,False,1111
1124,1124,False,1108
1125,1125,False,1106
1126,1126,False,1171
1127,1127,False,995
1128,1128,False,968
1129,1129,False,674
1130,1130,False,1042
1131,1131,False,975
1132,1132,False,971
1133,1133,False,1049
1134,1134,False,795
1135,1135,False,983
1136,1136,False,952
1137,1137,False,1061
1138,1138,False,957
1139,1139,False,774
1140,1140,True,1
1141,1141,True,1
1142,1142,False,711
1143,1143,False,372
1144,1144,False,388
1145,1145,False,646
1146,1146,True,1
1147,1147,False,491
1148,1148,False,435
1149,1149,False,447
1150,1150,True,1
1151,1151,False,661
1152,1152,False,922
1153,1153,False,732
1154,1154,False,432
1155,1155,False,541
1156,1156,False,703
1157,1157,False,382
1158,1158,False,630
1159,1159,False,295
1160,1160,False,99
1161,1161,False,736
1162,1162,True,1
1163,1163,False,298
1164,1164,False,205
1165,1165,False,40
1166,1166,False,59
1167,1167,False,700
1168,1168,True,1
1169,1169,True,1
1170,1170,False,165
1171,1171,False,803
1172,1172,False,18
1173,1173,False,851
1174,1174,False,561
1175,1175,False,766
1176,1176,True,1
1177,1177,False,815
1178,1178,False,81
1179,1179,False,809
1180,1180,True,1
1181,1181,False,921
1182,1182,False,403
1183,1183,False,683
1184,1184,False,122
1185,1185,False,860
1186,1186,False,520
1187,1187,False,228
1188,1188,False,928
1189,1189,False,360
1190,1190,False,240
1191,1191,False,340
1192,1192,False,566
1193,1193,True,1
1194,1194,True,1
1195,1195,False,42
1196,1196,False,296
1197,1197,False,777
1198,1198,True,1
1199,1199,True,1
1200,1200,False,714
1201,1201,False,471
1202,1202,False,671
1203,1203,True,1
1204,1204,False,395
1205,1205,False,391
1206,1206,False,910
1207,1207,False,510
1208,1208,False,286
1209,1209,False,356
1210,1210,False,842
1211,1211,False,769
1212,1212,False,96
1213,1213,False,912
1214,1214,False,590
1215,1215,False,685
1216,1216,False,123
1217,1217,False,670
1218,1218,False,633
1219,1219,False,83
1220,1220,False,669
1221,1221,False,563
1222,1222,False,585
1223,1223,False,495
1224,1224,False,763
1225,1225,False,688
1226,1226,False,116
1227,1227,True,1
1228,1228,False,104
1229,1229,False,330
1230,1230,False,256
1231,1231,False,261
1232,1232,False,82
1233,1233,False,211
1234,1234,True,1
1235,1235,False,107
1236,1236,False,187
1237,1237,False,144
1238,1238,False,530
1239,1239,False,202
1240,1240,False,933
1241,1241,False,466
1242,1242,True,1
1243,1243,True,1
1244,1244,False,678
1245,1245,False,546
1246,1246,False,886
1247,1247,False,849
1248,1248,False,882
1249,1249,True,1
1250,1250,False,897
1251,1251,False,361
1252,1252,False,616
1253,1253,False,764
1254,1254,True,1
1255,1255,False,586
1256,1256,False,916
1257,1257,False,171
1258,1258,False,184
1259,1259,True,1
1260,1260,False,555
1261,1261,True,1
1262,1262,False,320
1263,1263,False,257
1264,1264,False,740
1265,1265,True,1
1266,1266,False,137
1267,1267,True,1
1268,1268,False,242
1269,1269,False,457
1270,1270,False,697
1271,1271,True,1
1272,1272,False,127
1273,1273,True,1
1274,1274,False,867
1275,1275,False,827
1276,1276,False,212
1277,1277,False,130
1278,1278,False,267
1279,1279,False,799
1280,1280,False,834
1281,1281,False,873
1282,1282,False,318
1283,1283,False,745
1284,1284,False,203
1285,1285,False,17
1286,1286,True,1
1287,1287,True,1
1288,1288,True,1
1289,1289,False,781
1290,1290,False,523
1291,1291,False,662
1292,1292,True,1
1293,1293,False,843
1294,1294,True,1
1295,1295,True,1
1296,1296,False,409
1297,1297,False,307
1298,1298,False,754
1299,1299,False,752
1300,1300,True,1
1301,1301,False,423
1302,1302,True,1
1303,1303,False,819
1304,1304,False,879
1305,1305,True,1
1306,1306,False,624
1307,1307,False,310
1308,1308,False,595
1309,1309,False,941
1310,1310,False,976
1311,1311,False,1125
1312,1312,False,1017
1313,1313,False,939
1314,1314,False,598
1315,1315,False,1124
1316,1316,False,981
1317,1317,False,284
1318,1318,False,344
1319,1319,False,708
1320,1320,False,875
1321,1321,False,417
1322,1322,False,289
1323,1323,False,758
1324,1324,True,1
1325,1325,False,299
1326,1326,False,830
1327,1327,True,1
1328,1328,False,821
1329,1329,False,552
1330,1330,False,836
1331,1331,False,891
1332,1332,False,331
1333,1333,True,1
1334,1334,False,599
1335,1335,True,1
1336,1336,True,1
1337,1337,False,556
1338,1338,False,311
1339,1339,True,1
1340,1340,False,772
1341,1341,False,791
1342,1342,False,317
1343,1343,False,949
1344,1344,False,1005
1345,1345,False,1158
1346,1346,False,963
1347,1347,False,944
1348,1348,False,1083
1349,1349,False,1006
1350,1350,False,1001
1351,1351,False,936
1352,1352,False,850
1353,1353,True,1
1354,1354,True,1
1355,1355,False,812
1356,1356,False,673
1357,1357,False,794
1358,1358,True,1
1359,1359,False,1091
1360,1360,False,529
1361,1361,True,1
1362,1362,False,789
1363,1363,False,893
1364,1364,False,243
1365,1365,True,1
1366,1366,False,823
1367,1367,False,790
1368,1368,False,838
1369,1369,True,1
1370,1370,False,596
1371,1371,False,365
1372,1372,False,728
1373,1373,False,384
1374,1374,False,246
1375,1375,False,48
1376,1376,False,172
1377,1377,False,422
1378,1378,False,77
1379,1379,False,219
1380,1380,True,1
1381,1381,True,1
1382,1382,False,87
1383,1383,True,1
1384,1384,True,1
1385,1385,False,119
1386,1386,True,1
1387,1387,True,1
1388,1388,False,434
1389,1389,True,1
1390,1390,False,390
1391,1391,False,667
1392,1392,False,285
1393,1393,True,1
1394,1394,False,222
1395,1395,False,778
1396,1396,False,378
1397,1397,False,225
1398,1398,False,597
1399,1399,False,577
1400,1400,False,725
1401,1401,False,609
1402,1402,True,1
1403,1403,False,115
1404,1404,False,883
1405,1405,True,1
1406,1406,False,647
1407,1407,False,515
1408,1408,False,848
1409,1409,False,109
1410,1410,True,1
1411,1411,False,797
1412,1412,False,614
1413,1413,False,501
1414,1414,False,594
1415,1415,False,689
1416,1416,False,723
1417,1417,False,846
1418,1418,False,770
1419,1419,False,929
1420,1420,False,853
1421,1421,False,852
1422,1422,False,863
1423,1423,False,559
1424,1424,False,829
1425,1425,False,349
1426,1426,False,324
1427,1427,False,248
1428,1428,True,1
1429,1429,False,305
1430,1430,True,1
1431,1431,False,681
1432,1432,False,460
1433,1433,False,828
1434,1434,False,785
1435,1435,False,920
1436,1436,False,642
1437,1437,False,467
1438,1438,False,303
1439,1439,True,1
1440,1440,True,1
1441,1441,False,634
1442,1442,False,145
1443,1443,False,835
